outcount,reliable
0,5.34365708567123e-06
0,5.702946053116107e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
5,5.24512203650605e-06
7,5.24512203650605e-06
0,5.25243584067342e-06
8,5.24512203650605e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
1,9.140832528029722e-05
1,5.24512203650605e-06
1,5.24512203650605e-06
2,5.24512203650605e-06
0,5.32833431832721e-06
2,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,0.0001775715285240884
1,5.24512203650605e-06
0,0.0009676545423263612
0,9.140832528029722e-05
1,5.24512203650605e-06
0,9.140832528029722e-05
0,5.25243584067342e-06
0,0.00019772700609447708
0,9.140832528029722e-05
0,9.140832528029722e-05
0,7.5390683102801926e-06
1,5.24512203650605e-06
0,0.00026373473176787953
0,7.5390683102801926e-06
0,5.702946053116107e-06
0,9.140832528029722e-05
2,5.24512203650605e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
3,5.24512203650605e-06
0,9.833014584054336e-06
1,5.24512203650605e-06
0,9.833014584054336e-06
0,9.140832528029722e-05
0,1.9008799679150906e-05
0,0.00019772700609447708
0,5.25243584067342e-06
1,5.24512203650605e-06
1,1.2377138953025901e-05
0,0.00019772700609447708
1,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,0.00019772700609447708
0,0.00019772700609447708
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.24512203650605e-06
0,8.079554734471929e-06
0,5.77933276803179e-06
4,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00034989793501167074
3,5.24512203650605e-06
2,5.24512203650605e-06
0,5.25243584067342e-06
0,3.3876161209496557e-05
3,5.24512203650605e-06
1,5.24512203650605e-06
0,7.5390683102801926e-06
1,5.24512203650605e-06
2,5.24512203650605e-06
0,5.24512203650605e-06
4,5.24512203650605e-06
2,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.702946053116107e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,5.972140486138152e-06
0,5.25243584067342e-06
0,7.5390683102801926e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,5.68079771886661e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
0,0.00019772700609447708
0,5.25243584067342e-06
0,9.613694771626023e-06
3,5.24512203650605e-06
0,3.0478531048021616e-05
1,5.24512203650605e-06
0,0.0001775715285240884
1,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00026373473176787953
0,7.5390683102801926e-06
0,0.00019772700609447708
0,0.0009530403577182089
0,0.00019772700609447708
0,9.140832528029722e-05
0,0.0001775715285240884
0,5.702946053116107e-06
0,0.00019772700609447708
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,9.140832528029722e-05
0,0.00019772700609447708
0,9.140832528029722e-05
0,0.00019772700609447708
0,0.00019772700609447708
0,5.25243584067342e-06
0,5.702946053116107e-06
0,5.32833431832721e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.32833431832721e-06
0,5.702946053116107e-06
0,1.2126960857828479e-05
0,5.34365708567123e-06
243,1.0495862501898495e-05
0,5.25243584067342e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
3,5.24512203650605e-06
0,0.0001775715285240884
0,0.00019772700609447708
0,7.5390683102801926e-06
0,5.24512203650605e-06
0,0.00019772700609447708
0,5.24512203650605e-06
268,5.24512203650605e-06
0,0.00019772700609447708
2,5.24512203650605e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
15,5.24512203650605e-06
0,5.24512203650605e-06
0,0.0004323887387633027
0,5.702946053116107e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
3,5.24512203650605e-06
1,5.24512203650605e-06
0,5.702946053116107e-06
1,5.24512203650605e-06
6,5.24512203650605e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
0,5.25243584067342e-06
0,0.0001775715285240884
1,5.24512203650605e-06
1,5.24512203650605e-06
2,5.24512203650605e-06
0,7.5390683102801926e-06
4,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.660535813710255e-06
2,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.833014584054336e-06
0,7.5390683102801926e-06
0,9.140832528029722e-05
0,0.00019772700609447708
0,0.0001775715285240884
1,5.24512203650605e-06
0,1.0545658703090352e-05
1,5.24512203650605e-06
0,0.00019772700609447708
0,0.00019772700609447708
0,5.24512203650605e-06
0,5.25243584067342e-06
0,5.24512203650605e-06
2,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.972140486138152e-06
0,0.00019772700609447708
0,9.140832528029722e-05
0,9.833014584054336e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,5.702946053116107e-06
0,0.00019772700609447708
0,0.00019772700609447708
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
2,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,7.5390683102801926e-06
0,9.140832528029722e-05
0,0.0001775715285240884
0,7.5390683102801926e-06
0,0.0003902088901524481
0,7.5390683102801926e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,9.140832528029722e-05
0,7.534242119556334e-06
0,0.00019772700609447708
0,9.140832528029722e-05
1,5.24512203650605e-06
0,0.00019772700609447708
0,9.140832528029722e-05
0,5.25243584067342e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,7.5390683102801926e-06
0,7.5390683102801926e-06
5,5.24512203650605e-06
0,9.140832528029722e-05
2,5.24512203650605e-06
0,0.00019772700609447708
1,5.24512203650605e-06
0,9.140832528029722e-05
0,9.833014584054336e-06
0,5.702946053116107e-06
2,5.24512203650605e-06
0,0.00019772700609447708
1,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
61,0.0005118270963620127
0,0.00019772700609447708
0,5.24512203650605e-06
1,5.24512203650605e-06
3,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
0,5.457813147053294e-06
3,5.24512203650605e-06
0,9.660535813710255e-06
1,7.028502307279487e-06
1,5.24512203650605e-06
0,2.290677714532287e-05
2,5.24512203650605e-06
2,7.419940128556541e-06
0,0.0001775715285240884
0,5.24512203650605e-06
0,0.00019772700609447708
2,5.24512203650605e-06
0,0.00019772700609447708
1,5.24512203650605e-06
0,5.25243584067342e-06
0,0.00026373473176787953
2,5.24512203650605e-06
2,5.24512203650605e-06
1,5.24512203650605e-06
0,7.5390683102801926e-06
1,5.24512203650605e-06
3,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,7.5390683102801926e-06
0,0.0001775715285240884
0,5.24512203650605e-06
0,0.0001775715285240884
0,1.6714853405376765e-05
0,0.00019772700609447708
0,0.00019772700609447708
3,4.361736018468818e-05
0,0.00019772700609447708
4,5.24512203650605e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.436244372367616e-06
0,5.25243584067342e-06
0,5.24512203650605e-06
0,5.25243584067342e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,7.5390683102801926e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,9.140832528029722e-05
1,5.24512203650605e-06
0,9.660535813710255e-06
0,9.140832528029722e-05
2,5.24512203650605e-06
0,5.702946053116107e-06
5,5.24512203650605e-06
2,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
3,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,5.24512203650605e-06
0,7.5390683102801926e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,5.25243584067342e-06
2,5.24512203650605e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,5.923111969730053e-06
0,9.140832528029722e-05
0,5.24512203650605e-06
1,5.24512203650605e-06
0,5.411546600148369e-06
2,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,0.00019772700609447708
0,9.140832528029722e-05
0,0.00019772700609447708
1,5.24512203650605e-06
0,5.24512203650605e-06
0,9.140832528029722e-05
0,5.702946053116107e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
3,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,0.0001775715285240884
5,5.24512203650605e-06
0,5.702946053116107e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,0.0003902088901524481
0,6.886251150849369e-06
0,5.24512203650605e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
4,5.24512203650605e-06
0,1.9008799679150906e-05
0,9.140832528029722e-05
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,1.2126960857828479e-05
3,5.24512203650605e-06
0,5.32833431832721e-06
2,5.24512203650605e-06
0,7.5390683102801926e-06
0,7.147632869456913e-05
1,5.24512203650605e-06
0,9.140832528029722e-05
3,7.426177385402357e-06
0,0.00019772700609447708
1,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
62,5.24512203650605e-06
1,5.24512203650605e-06
0,6.8492449851715975e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
1,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,5.24512203650605e-06
0,7.5390683102801926e-06
0,5.24512203650605e-06
3,5.24512203650605e-06
0,7.5390683102801926e-06
1,9.660535813710255e-06
0,5.25243584067342e-06
0,0.00019772700609447708
0,1.0764971650397794e-05
0,9.660535813710255e-06
1,5.24512203650605e-06
0,7.5390683102801926e-06
0,5.24512203650605e-06
16,5.24512203650605e-06
1,5.24512203650605e-06
0,5.702946053116107e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,5.702946053116107e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,7.429408404066036e-06
0,9.140832528029722e-05
5,5.24512203650605e-06
2,5.24512203650605e-06
0,0.00019772700609447708
0,9.140832528029722e-05
0,5.25243584067342e-06
0,5.24512203650605e-06
0,9.140832528029722e-05
0,7.5390683102801926e-06
0,0.0001775715285240884
0,0.00019772700609447708
2,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
0,0.00019772700609447708
0,7.5390683102801926e-06
0,5.24512203650605e-06
2,5.24512203650605e-06
0,5.24512203650605e-06
0,0.00019772700609447708
0,0.00019772700609447708
0,5.24512203650605e-06
0,0.00019772700609447708
0,9.140832528029722e-05
0,5.24512203650605e-06
0,7.5390683102801926e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,5.702946053116107e-06
0,5.24512203650605e-06
0,5.25243584067342e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
1,5.24512203650605e-06
0,9.140832528029722e-05
0,5.25243584067342e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,0.00019772700609447708
0,7.5390683102801926e-06
0,5.32833431832721e-06
1,5.24512203650605e-06
0,7.5390683102801926e-06
0,5.592446119620945e-06
19,1.4015652488739123e-05
2,5.24512203650605e-06
0,0.00019772700609447708
0,0.00019772700609447708
0,5.702946053116107e-06
0,0.00019772700609447708
0,0.00241781481286266
0,1.6284821264289537e-05
2,5.24512203650605e-06
6,5.24512203650605e-06
0,9.140832528029722e-05
0,0.0001775715285240884
0,0.00019772700609447708
0,9.140832528029722e-05
0,0.00019772700609447708
0,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
2,5.24512203650605e-06
0,0.00019772700609447708
0,5.25243584067342e-06
0,7.5390683102801926e-06
0,5.25243584067342e-06
0,6.44110346181056e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
2,5.7680684462648265e-05
1,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,5.24512203650605e-06
0,7.5390683102801926e-06
0,0.00019772700609447708
0,0.00019772700609447708
1,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,7.964488571470555e-06
0,5.702946053116107e-06
0,1.2126960857828479e-05
0,5.24512203650605e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,0.00019772700609447708
0,0.00019772700609447708
1,5.24512203650605e-06
0,0.00026373473176787953
0,9.140832528029722e-05
1,5.24512203650605e-06
0,0.00019772700609447708
0,5.24512203650605e-06
0,6.332531082531295e-06
1,5.24512203650605e-06
0,7.5390683102801926e-06
0,1.407594959091446e-05
0,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
7,5.24512203650605e-06
0,5.25243584067342e-06
0,5.702946053116107e-06
0,9.140832528029722e-05
0,0.00019772700609447708
0,0.0001272861553870194
0,1.8491363368118665e-05
0,9.140832528029722e-05
0,2.8184584774247475e-05
0,9.140832528029722e-05
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.24512203650605e-06
0,0.00026373473176787953
0,9.140832528029722e-05
0,0.00019772700609447708
0,7.5390683102801926e-06
1,5.24512203650605e-06
0,7.5390683102801926e-06
2,5.24512203650605e-06
0,9.140832528029722e-05
0,5.25243584067342e-06
0,0.00019772700609447708
0,7.5390683102801926e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,9.140832528029722e-05
6,5.24512203650605e-06
0,9.140832528029722e-05
0,5.24512203650605e-06
0,5.643782511607554e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,0.00019772700609447708
0,0.00019772700609447708
0,9.140832528029722e-05
0,5.24512203650605e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,7.5390683102801926e-06
1,5.24512203650605e-06
4,5.24512203650605e-06
1,5.24512203650605e-06
0,2.5890638500473333e-05
0,5.24512203650605e-06
0,1.2126960857828479e-05
1,5.24512203650605e-06
0,0.0003902088901524481
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.377784059847772e-06
3,5.24512203650605e-06
0,0.00026373473176787953
0,9.140832528029722e-05
0,5.25243584067342e-06
0,0.00019772700609447708
0,9.140832528029722e-05
1,5.24512203650605e-06
0,5.702946053116107e-06
0,7.5390683102801926e-06
0,5.25243584067342e-06
0,0.00019772700609447708
0,0.00019772700609447708
1,5.24512203650605e-06
0,5.473707296351791e-06
0,5.25243584067342e-06
3,5.24512203650605e-06
0,5.702946053116107e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
2,5.24512203650605e-06
2,1.8491363368118665e-05
1,5.24512203650605e-06
0,1.407594959091446e-05
0,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,7.5390683102801926e-06
0,0.0001775715285240884
0,5.5404253538591145e-06
0,5.25243584067342e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
9,5.24512203650605e-06
0,0.00019772700609447708
1,5.24512203650605e-06
0,5.702946053116107e-06
1,5.24512203650605e-06
0,7.5390683102801926e-06
0,0.00019772700609447708
1,5.24512203650605e-06
4,5.24512203650605e-06
0,7.5390683102801926e-06
0,0.00019772700609447708
0,0.00019772700609447708
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
0,9.140832528029722e-05
0,7.5390683102801926e-06
0,0.00019772700609447708
0,5.25243584067342e-06
1,5.24512203650605e-06
0,1.2126960857828479e-05
0,0.00019772700609447708
0,0.00019772700609447708
0,0.00019772700609447708
2,5.24512203650605e-06
11,0.00010906998038911404
2,5.24512203650605e-06
0,0.00019772700609447708
0,7.5390683102801926e-06
0,0.00019772700609447708
0,9.140832528029722e-05
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.702946053116107e-06
0,5.24512203650605e-06
0,8.811882578052922e-06
0,9.140832528029722e-05
0,5.702946053116107e-06
0,0.0001775715285240884
0,0.00019772700609447708
0,0.00019772700609447708
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,0.00019772700609447708
0,0.00019772700609447708
0,9.140832528029722e-05
1,5.24512203650605e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
0,0.00019772700609447708
0,5.24512203650605e-06
2,5.24512203650605e-06
0,7.5390683102801926e-06
0,5.25243584067342e-06
0,5.24512203650605e-06
0,5.25243584067342e-06
0,5.25243584067342e-06
0,0.00019772700609447708
0,0.0001775715285240884
2,5.24512203650605e-06
0,7.5390683102801926e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
1,5.24512203650605e-06
0,5.702946053116107e-06
4,5.24512203650605e-06
3,5.24512203650605e-06
0,7.5390683102801926e-06
1,5.24512203650605e-06
0,5.34365708567123e-06
1,5.24512203650605e-06
0,0.0001775715285240884
0,0.00019772700609447708
0,9.140832528029722e-05
0,0.00019772700609447708
0,0.0001775715285240884
0,0.0001775715285240884
0,0.00019772700609447708
0,7.5390683102801926e-06
0,5.25243584067342e-06
0,0.0001775715285240884
0,0.00019772700609447708
0,7.5390683102801926e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
5,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.25243584067342e-06
0,5.24512203650605e-06
0,0.00019772700609447708
2,5.24512203650605e-06
0,0.00019772700609447708
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
0,5.25243584067342e-06
0,5.25243584067342e-06
0,5.972140486138152e-06
0,5.25243584067342e-06
0,7.5390683102801926e-06
0,0.0001775715285240884
0,5.25243584067342e-06
1,5.24512203650605e-06
0,0.00026373473176787953
0,0.00019772700609447708
0,9.140832528029722e-05
1,5.24512203650605e-06
0,0.00019772700609447708
0,0.00019772700609447708
1,5.24512203650605e-06
2,5.24512203650605e-06
0,0.00019772700609447708
1,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,0.00019772700609447708
0,9.140832528029722e-05
0,5.25243584067342e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,7.5390683102801926e-06
0,0.00019772700609447708
0,5.24512203650605e-06
0,0.00019772700609447708
2,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,7.5390683102801926e-06
0,0.0005222243414992531
0,5.68079771886661e-06
0,5.5404253538591145e-06
0,9.140832528029722e-05
0,5.25243584067342e-06
0,6.0804599500166665e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,9.140832528029722e-05
0,9.140832528029722e-05
0,9.140832528029722e-05
0,5.24512203650605e-06
0,0.00019772700609447708
0,9.140832528029722e-05
0,0.00019772700609447708
1,5.24512203650605e-06
0,5.411546600148369e-06
1,5.24512203650605e-06
0,6.66233838548899e-06
0,5.702946053116107e-06
1,5.24512203650605e-06
0,5.702946053116107e-06
0,5.457813147053294e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
1,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
3,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,7.5390683102801926e-06
0,5.702946053116107e-06
0,7.5390683102801926e-06
0,9.140832528029722e-05
0,5.25243584067342e-06
0,7.5390683102801926e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,9.140832528029722e-05
1,5.24512203650605e-06
2,5.24512203650605e-06
0,5.25243584067342e-06
1,5.24512203650605e-06
0,5.702946053116107e-06
0,5.25243584067342e-06
0,5.24512203650605e-06
0,6.075722766644031e-06
0,5.24512203650605e-06
0,7.5390683102801926e-06
0,5.25243584067342e-06
0,9.140832528029722e-05
5,5.24512203650605e-06
2,5.24512203650605e-06
0,0.00019772700609447708
0,5.25243584067342e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,7.5390683102801926e-06
0,5.702946053116107e-06
0,7.5390683102801926e-06
1,5.24512203650605e-06
0,7.429408404066036e-06
0,0.00019772700609447708
1,5.24512203650605e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,9.140832528029722e-05
2,5.24512203650605e-06
0,0.0001775715285240884
1,5.24512203650605e-06
0,5.24512203650605e-06
0,9.140832528029722e-05
0,5.702946053116107e-06
0,0.00019772700609447708
1,5.24512203650605e-06
0,0.00019772700609447708
0,5.25243584067342e-06
1,5.24512203650605e-06
2,5.24512203650605e-06
0,0.00019772700609447708
0,9.140832528029722e-05
0,5.32833431832721e-06
1,5.24512203650605e-06
2,1.8620183229596478e-05
0,5.25243584067342e-06
0,0.00019772700609447708
1,5.24512203650605e-06
3,5.24512203650605e-06
1,5.24512203650605e-06
0,2.130274595292505e-05
1,5.24512203650605e-06
1,5.24512203650605e-06
0,0.0001775715285240884
0,5.702946053116107e-06
0,1.2126960857828479e-05
0,1.407594959091446e-05
0,0.00019772700609447708
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.25243584067342e-06
0,0.0001775715285240884
0,7.5390683102801926e-06
0,5.25243584067342e-06
0,0.00026373473176787953
0,0.0001775715285240884
0,7.5390683102801926e-06
0,5.24512203650605e-06
0,8.103500635513619e-06
0,1.2126960857828479e-05
0,0.00019772700609447708
1,5.24512203650605e-06
0,0.00019772700609447708
0,0.0014700195771809562
0,0.00034989793501167074
2,5.24512203650605e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
0,5.24512203650605e-06
0,5.475079958971581e-06
0,5.25243584067342e-06
0,0.00019772700609447708
0,0.00019772700609447708
0,5.702946053116107e-06
0,5.24512203650605e-06
1,5.24512203650605e-06
0,7.5390683102801926e-06
3,5.24512203650605e-06
3,5.24512203650605e-06
0,9.140832528029722e-05
0,9.140832528029722e-05
0,5.25243584067342e-06
0,5.24512203650605e-06
0,0.00019772700609447708
0,5.24512203650605e-06
1,5.24512203650605e-06
0,0.00019772700609447708
0,7.5390683102801926e-06
1,5.24512203650605e-06
1,5.24512203650605e-06
0,0.0001775715285240884
0,9.140832528029722e-05
1,5.24512203650605e-06
1,5.24512203650605e-06
0,5.25243584067342e-06
0,5.25243584067342e-06
0,0.00026373473176787953
3,5.24512203650605e-06
0,5.24512203650605e-06
